,Site,Crop,Experiment,Treatment ,Mineral N kg/ha/y,farmyard manure t/ha/year,Reported yield data (t DM/ha),2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Mean,min_yield,max_yield,Soil texture,LAT,LON,SIMUID_1,Sand,Silt,Clay
92,Jaroměřice,BARL,AZP,0,0.0,0.0,grain,,,,1.4276,,4.214,,,,,,2.7004,,2.6727799999999995,,,,,,2.753695,1.4276,4.214,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
93,Jaroměřice,BARL,AZP,FYM.,0.0,10.0,grain,,,,1.4534,,4.1882,,,,,,2.7778,,3.0198192592592585,,,,,,2.8598048148148143,1.4534,4.1882,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
94,Jaroměřice,BARL,AZP,FYM.,0.0,10.0,grain,,,,1.4534,,4.1882,,,,,,2.7778,,3.0198192592592585,,,,,,2.8598048148148143,1.4534,4.1882,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
95,Jaroměřice,BARL,AZP,FYM.,0.0,10.0,grain,,,,1.4534,,4.1882,,,,,,2.7778,,3.0198192592592585,,,,,,2.8598048148148143,1.4534,4.1882,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
96,Jaroměřice,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,2.5456,,5.0396,,,,,,5.0912,,5.595997777777779,,,,,,4.568099444444445,2.5456,5.595997777777779,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
97,Jaroměřice,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,2.5456,,5.0396,,,,,,5.0912,,5.595997777777779,,,,,,4.568099444444445,2.5456,5.595997777777779,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
98,Jaroměřice,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,2.5456,,5.0396,,,,,,5.0912,,5.595997777777779,,,,,,4.568099444444445,2.5456,5.595997777777779,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
99,Krásné Údolí,BARL,AZP,0,0.0,0.0,grain,,,,1.2556,,2.2532,,,,,,4.1194,,,,,,,,2.542733333333333,1.2556,4.1194,,,,,,,
100,Krásné Údolí,BARL,AZP,FYM.,0.0,10.0,grain,,,,1.677,,2.3822,,,,,,4.7558,,,,,,,,2.938333333333334,1.677,4.7558,,,,,,,
101,Krásné Údolí,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,5.2632,,4.893400000000001,,,,,,5.4352,,,,,,,,5.197266666666667,4.893400000000001,5.4352,,,,,,,
102,Libějovice,BARL,AZP,0,0.0,0.0,grain,,,,2.0382000000000002,,1.8920000000000001,,,,,,,,,,,,,,1.9651,1.8920000000000001,2.0382000000000002,,,,,,,
103,Libějovice,BARL,AZP,FYM.,0.0,10.0,grain,,,,2.4682,,2.0984,,,,,,,,,,,,,,2.2832999999999997,2.0984,2.4682,,,,,,,
104,Libějovice,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,4.1022,,3.9732,,,,,,,,,,,,,,4.0377,3.9732,4.1022,,,,,,,
105,Lípa,BARL,AZP,0,0.0,0.0,grain,,,,1.3588,,2.3735999999999997,,,,,,3.0788,,1.3124297071941051,,,,,,2.0309074267985263,1.3124297071941051,3.0788,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
106,Lípa,BARL,AZP,0,0.0,0.0,grain,,,,1.3588,,2.3735999999999997,,,,,,3.0788,,1.3124297071941051,,,,,,2.0309074267985263,1.3124297071941051,3.0788,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
107,Lípa,BARL,AZP,0,0.0,0.0,grain,,,,1.3588,,2.3735999999999997,,,,,,3.0788,,1.3124297071941051,,,,,,2.0309074267985263,1.3124297071941051,3.0788,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
108,Lípa,BARL,AZP,FYM.,0.0,10.0,grain,,,,1.1352,,2.5026,,,,,,2.924,,1.2990886174132246,,,,,,1.9652221543533062,1.1352,2.924,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
109,Lípa,BARL,AZP,FYM.,0.0,10.0,grain,,,,1.1352,,2.5026,,,,,,2.924,,1.2990886174132246,,,,,,1.9652221543533062,1.1352,2.924,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
110,Lípa,BARL,AZP,FYM.,0.0,10.0,grain,,,,1.1352,,2.5026,,,,,,2.924,,1.2990886174132246,,,,,,1.9652221543533062,1.1352,2.924,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
111,Lípa,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,4.5322,,4.6612,,,,,,6.0286,,3.9806476633701764,,,,,,4.800661915842545,3.9806476633701764,6.0286,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
112,Lípa,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,4.5322,,4.6612,,,,,,6.0286,,3.9806476633701764,,,,,,4.800661915842545,3.9806476633701764,6.0286,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
113,Lípa,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,4.5322,,4.6612,,,,,,6.0286,,3.9806476633701764,,,,,,4.800661915842545,3.9806476633701764,6.0286,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
114,Pusté Jakartice,BARL,AZP,0,0.0,0.0,grain,,,,2.4252,,2.8294,,,,,,3.1734,,1.8571058855218856,,,,,,2.5712764713804717,1.8571058855218856,3.1734,loam,49.98,17.95,29745.0,40.0,40.0,20.0
115,Pusté Jakartice,BARL,AZP,0,0.0,0.0,grain,,,,2.4252,,2.8294,,,,,,3.1734,,1.8571058855218856,,,,,,2.5712764713804717,1.8571058855218856,3.1734,loam,49.98,17.95,29745.0,40.0,40.0,20.0
116,Pusté Jakartice,BARL,AZP,FYM.,0.0,10.0,grain,,,,3.311,,4.3172,,,,,,3.8871999999999995,,3.019193845925926,,,,,,3.6336484614814815,3.019193845925926,4.3172,loam,49.98,17.95,29745.0,40.0,40.0,20.0
117,Pusté Jakartice,BARL,AZP,FYM.,0.0,10.0,grain,,,,3.311,,4.3172,,,,,,3.8871999999999995,,3.019193845925926,,,,,,3.6336484614814815,3.019193845925926,4.3172,loam,49.98,17.95,29745.0,40.0,40.0,20.0
118,Pusté Jakartice,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,4.4376,,5.6588,,,,,,6.570399999999999,,4.695650962962964,,,,,,5.340612740740741,4.4376,6.570399999999999,loam,49.98,17.95,29745.0,40.0,40.0,20.0
119,Pusté Jakartice,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,4.4376,,5.6588,,,,,,6.570399999999999,,4.695650962962964,,,,,,5.340612740740741,4.4376,6.570399999999999,loam,49.98,17.95,29745.0,40.0,40.0,20.0
120,Sedlec,BARL,AZP,0,0.0,0.0,grain,,,,1.2211999999999998,,2.9842,,,,,,,,,,,,,,2.1027,1.2211999999999998,2.9842,,,,,,,
121,Sedlec,BARL,AZP,FYM.,0.0,10.0,grain,,,,1.2384,,2.9928,,,,,,,,,,,,,,2.1155999999999997,1.2384,2.9928,,,,,,,
122,Sedlec,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,1.5136,,4.6096,,,,,,,,,,,,,,3.0616000000000003,1.5136,4.6096,,,,,,,
123,Staňkov,BARL,AZP,0,0.0,0.0,grain,,,,0.7998000000000001,,3.4314,,,,,,2.7434,,2.2095402985074624,,,,,,2.296035074626866,0.7998000000000001,3.4314,loam,49.55,13.06,23179.0,40.0,40.0,20.0
124,Staňkov,BARL,AZP,0,0.0,0.0,grain,,,,0.7998000000000001,,3.4314,,,,,,2.7434,,2.2095402985074624,,,,,,2.296035074626866,0.7998000000000001,3.4314,loam,49.55,13.06,23179.0,40.0,40.0,20.0
125,Staňkov,BARL,AZP,FYM.,0.0,10.0,grain,,,,0.8083999999999999,,3.2594,,,,,,3.7754,,2.358662686567164,,,,,,2.550465671641791,0.8083999999999999,3.7754,loam,49.55,13.06,23179.0,40.0,40.0,20.0
126,Staňkov,BARL,AZP,FYM.,0.0,10.0,grain,,,,0.8083999999999999,,3.2594,,,,,,3.7754,,2.358662686567164,,,,,,2.550465671641791,0.8083999999999999,3.7754,loam,49.55,13.06,23179.0,40.0,40.0,20.0
127,Staňkov,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,2.3994,,3.6894,,,,,,6.2866,,4.817270447761194,,,,,,4.298167611940299,2.3994,6.2866,loam,49.55,13.06,23179.0,40.0,40.0,20.0
128,Staňkov,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,2.3994,,3.6894,,,,,,6.2866,,4.817270447761194,,,,,,4.298167611940299,2.3994,6.2866,loam,49.55,13.06,23179.0,40.0,40.0,20.0
129,Hradec n. Svit.,BARL,AZP,0,0.0,0.0,grain,,,,2.408,,2.9412,,,,,,2.4596,,1.1544134615384616,,,,,,2.2408033653846156,1.1544134615384616,2.9412,loam,49.73,16.51,26472.0,40.0,40.0,20.0
130,Hradec n. Svit.,BARL,AZP,0,0.0,0.0,grain,,,,2.408,,2.9412,,,,,,2.4596,,1.1544134615384616,,,,,,2.2408033653846156,1.1544134615384616,2.9412,loam,49.73,16.51,26472.0,40.0,40.0,20.0
131,Hradec n. Svit.,BARL,AZP,0,0.0,0.0,grain,,,,2.408,,2.9412,,,,,,2.4596,,1.1544134615384616,,,,,,2.2408033653846156,1.1544134615384616,2.9412,loam,49.73,16.51,26472.0,40.0,40.0,20.0
132,Hradec n. Svit.,BARL,AZP,FYM.,0.0,10.0,grain,,,,2.279,,3.3884,,,,,,2.9756,,1.5620192307692307,,,,,,2.551254807692308,1.5620192307692307,3.3884,loam,49.73,16.51,26472.0,40.0,40.0,20.0
133,Hradec n. Svit.,BARL,AZP,FYM.,0.0,10.0,grain,,,,2.279,,3.3884,,,,,,2.9756,,1.5620192307692307,,,,,,2.551254807692308,1.5620192307692307,3.3884,loam,49.73,16.51,26472.0,40.0,40.0,20.0
134,Hradec n. Svit.,BARL,AZP,FYM.,0.0,10.0,grain,,,,2.279,,3.3884,,,,,,2.9756,,1.5620192307692307,,,,,,2.551254807692308,1.5620192307692307,3.3884,loam,49.73,16.51,26472.0,40.0,40.0,20.0
135,Hradec n. Svit.,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,4.8332,,4.4806,,,,,,5.8394,,3.1118279914529925,,,,,,4.566256997863249,3.1118279914529925,5.8394,loam,49.73,16.51,26472.0,40.0,40.0,20.0
136,Hradec n. Svit.,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,4.8332,,4.4806,,,,,,5.8394,,3.1118279914529925,,,,,,4.566256997863249,3.1118279914529925,5.8394,loam,49.73,16.51,26472.0,40.0,40.0,20.0
137,Hradec n. Svit.,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,4.8332,,4.4806,,,,,,5.8394,,3.1118279914529925,,,,,,4.566256997863249,3.1118279914529925,5.8394,loam,49.73,16.51,26472.0,40.0,40.0,20.0
138,Uherský Ostroh,BARL,AZP,0,0.0,0.0,grain,,,,3.6206,,2.5714,,,,,,2.9326,,1.663170833333333,,,,,,2.6969427083333333,1.663170833333333,3.6206,loam,48.99,17.42,28781.0,40.0,40.0,20.0
139,Uherský Ostroh,BARL,AZP,FYM.,0.0,10.0,grain,,,,4.1624,,3.827,,,,,,3.612,,2.3072833333333334,,,,,,3.477170833333333,2.3072833333333334,4.1624,loam,48.99,17.42,28781.0,40.0,40.0,20.0
140,Uherský Ostroh,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,4.0161999999999995,,4.343,,,,,,5.0998,,4.842816666666668,,,,,,4.575454166666667,4.0161999999999995,5.0998,loam,48.99,17.42,28781.0,40.0,40.0,20.0
141,Věrovany,BARL,AZP,0,0.0,0.0,grain,,,,5.9082,,4.343,,,,,,3.7668,,4.112475655430712,,,,,,4.532618913857679,3.7668,5.9082,loam,49.47,17.26,28776.0,40.0,40.0,20.0
142,Věrovany,BARL,AZP,0,0.0,0.0,grain,,,,5.9082,,4.343,,,,,,3.7668,,4.112475655430712,,,,,,4.532618913857679,3.7668,5.9082,loam,49.47,17.26,28776.0,40.0,40.0,20.0
143,Věrovany,BARL,AZP,FYM.,0.0,10.0,grain,,,,6.235,,5.4094,,,,,,4.687,,4.4273907615480645,,,,,,5.189697690387017,4.4273907615480645,6.235,loam,49.47,17.26,28776.0,40.0,40.0,20.0
144,Věrovany,BARL,AZP,FYM.,0.0,10.0,grain,,,,6.235,,5.4094,,,,,,4.687,,4.4273907615480645,,,,,,5.189697690387017,4.4273907615480645,6.235,loam,49.47,17.26,28776.0,40.0,40.0,20.0
145,Věrovany,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,6.5188,,5.9426,,,,,,4.7988,,4.008269662921348,,,,,,5.317117415730337,4.008269662921348,6.5188,loam,49.47,17.26,28776.0,40.0,40.0,20.0
146,Věrovany,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,6.5188,,5.9426,,,,,,4.7988,,4.008269662921348,,,,,,5.317117415730337,4.008269662921348,6.5188,loam,49.47,17.26,28776.0,40.0,40.0,20.0
147,Vysoká,BARL,AZP,0,0.0,0.0,grain,,,,1.5394,,1.9951999999999999,,,,,,1.4964,,1.5471407407407405,,,,,,1.6445351851851853,1.4964,1.9951999999999999,loam,49.64,13.95,21991.0,40.0,40.0,20.0
148,Vysoká,BARL,AZP,0,0.0,0.0,grain,,,,1.5394,,1.9951999999999999,,,,,,1.4964,,1.5471407407407405,,,,,,1.6445351851851853,1.4964,1.9951999999999999,loam,49.64,13.95,21991.0,40.0,40.0,20.0
149,Vysoká,BARL,AZP,FYM.,0.0,10.0,grain,,,,1.7457999999999998,,2.3392,,,,,,1.7027999999999999,,1.7260614814814816,,,,,,1.8784653703703704,1.7027999999999999,2.3392,loam,49.64,13.95,21991.0,40.0,40.0,20.0
150,Vysoká,BARL,AZP,FYM.,0.0,10.0,grain,,,,1.7457999999999998,,2.3392,,,,,,1.7027999999999999,,1.7260614814814816,,,,,,1.8784653703703704,1.7027999999999999,2.3392,loam,49.64,13.95,21991.0,40.0,40.0,20.0
151,Vysoká,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,3.5862,,2.8895999999999997,,,,,,2.5714,,3.047222962962963,,,,,,3.0236057407407406,2.5714,3.5862,loam,49.64,13.95,21991.0,40.0,40.0,20.0
152,Vysoká,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,3.5862,,2.8895999999999997,,,,,,2.5714,,3.047222962962963,,,,,,3.0236057407407406,2.5714,3.5862,loam,49.64,13.95,21991.0,40.0,40.0,20.0
153,Žatec,BARL,AZP,0,0.0,0.0,grain,,,,2.8294,,3.3712,,,,,,3.87,,3.25896,,,,,,3.3323899999999997,2.8294,3.87,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
154,Žatec,BARL,AZP,FYM.,0.0,10.0,grain,,,,3.2422,,3.7496,,,,,,4.5494,,3.7545013333333324,,,,,,3.823925333333333,3.2422,4.5494,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
155,Žatec,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,,,,3.4829999999999997,,3.6721999999999997,,,,,,6.2436,,6.627527,,,,,,5.00658175,3.4829999999999997,6.627527,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
156,Horažďovice,BARL,AZP,0,0.0,0.0,straw ,,,,1.5652,,2.322,,,,,,2.8982,,1.7950545454545455,,,,,,2.1451136363636363,1.5652,2.8982,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
157,Horažďovice,BARL,AZP,0,0.0,0.0,straw ,,,,1.5652,,2.322,,,,,,2.8982,,1.7950545454545455,,,,,,2.1451136363636363,1.5652,2.8982,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
158,Horažďovice,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.7372,,3.0444,,,,,,3.3712,,1.6729345454545455,,,,,,2.456433636363636,1.6729345454545455,3.3712,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
159,Horažďovice,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.7372,,3.0444,,,,,,3.3712,,1.6729345454545455,,,,,,2.456433636363636,1.6729345454545455,3.3712,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
160,Horažďovice,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,2.709,,6.492999999999999,,,,,,3.9646000000000003,,4.224749999999999,,,,,,4.3478375,2.709,6.492999999999999,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
161,Horažďovice,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,2.709,,6.492999999999999,,,,,,3.9646000000000003,,4.224749999999999,,,,,,4.3478375,2.709,6.492999999999999,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
162,Chrastava,BARL,AZP,0,0.0,0.0,straw ,,,,0.8858,,2.2188,,,,,,2.4939999999999998,,2.08519003931848,,,,,,1.9209475098296198,0.8858,2.4939999999999998,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
163,Chrastava,BARL,AZP,0,0.0,0.0,straw ,,,,0.8858,,2.2188,,,,,,2.4939999999999998,,2.08519003931848,,,,,,1.9209475098296198,0.8858,2.4939999999999998,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
164,Chrastava,BARL,AZP,FYM.,0.0,10.0,straw ,,,,0.8513999999999999,,2.7176,,,,,,2.4596,,2.249136184916001,,,,,,2.0694340462290004,0.8513999999999999,2.7176,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
165,Chrastava,BARL,AZP,FYM.,0.0,10.0,straw ,,,,0.8513999999999999,,2.7176,,,,,,2.4596,,2.249136184916001,,,,,,2.0694340462290004,0.8513999999999999,2.7176,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
166,Chrastava,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,2.9412,,3.526,,,,,,4.859,,3.366019301799118,,,,,,3.6730548254497792,2.9412,4.859,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
167,Chrastava,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,2.9412,,3.526,,,,,,4.859,,3.366019301799118,,,,,,3.6730548254497792,2.9412,4.859,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
168,Jaroměřice,BARL,AZP,0,0.0,0.0,straw ,,,,1.1438000000000001,,2.9326,,,,,,1.9607999999999999,,2.025777777777778,,,,,,2.0157444444444446,1.1438000000000001,2.9326,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
169,Jaroměřice,BARL,AZP,0,0.0,0.0,straw ,,,,1.1438000000000001,,2.9326,,,,,,1.9607999999999999,,2.025777777777778,,,,,,2.0157444444444446,1.1438000000000001,2.9326,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
170,Jaroměřice,BARL,AZP,0,0.0,0.0,straw ,,,,1.1438000000000001,,2.9326,,,,,,1.9607999999999999,,2.025777777777778,,,,,,2.0157444444444446,1.1438000000000001,2.9326,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
171,Jaroměřice,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.2642,,3.2077999999999998,,,,,,2.064,,2.2245333333333335,,,,,,2.1901333333333333,1.2642,3.2077999999999998,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
172,Jaroměřice,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.2642,,3.2077999999999998,,,,,,2.064,,2.2245333333333335,,,,,,2.1901333333333333,1.2642,3.2077999999999998,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
173,Jaroměřice,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.2642,,3.2077999999999998,,,,,,2.064,,2.2245333333333335,,,,,,2.1901333333333333,1.2642,3.2077999999999998,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
174,Jaroměřice,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,2.0984,,5.3234,,,,,,3.0272,,3.2794666666666665,,,,,,3.4321166666666665,2.0984,5.3234,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
175,Jaroměřice,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,2.0984,,5.3234,,,,,,3.0272,,3.2794666666666665,,,,,,3.4321166666666665,2.0984,5.3234,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
176,Jaroměřice,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,2.0984,,5.3234,,,,,,3.0272,,3.2794666666666665,,,,,,3.4321166666666665,2.0984,5.3234,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
177,Krásné Údolí,BARL,AZP,0,0.0,0.0,straw ,,,,4.747199999999999,,1.4103999999999999,,,,,,1.8317999999999999,,,,,,,,2.663133333333333,1.4103999999999999,4.747199999999999,,,,,,,
178,Krásné Údolí,BARL,AZP,FYM.,0.0,10.0,straw ,,,,4.4634,,2.2188,,,,,,1.7801999999999998,,,,,,,,2.8207999999999998,1.7801999999999998,4.4634,,,,,,,
179,Krásné Údolí,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,6.8198,,4.1968,,,,,,3.6721999999999997,,,,,,,,4.8962666666666665,3.6721999999999997,6.8198,,,,,,,
180,Libějovice,BARL,AZP,0,0.0,0.0,straw ,,,,1.0836,,1.1438000000000001,,,,,,,,,,,,,,1.1137000000000001,1.0836,1.1438000000000001,,,,,,,
181,Libějovice,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.2469999999999999,,1.1953999999999998,,,,,,,,,,,,,,1.2211999999999998,1.1953999999999998,1.2469999999999999,,,,,,,
182,Libějovice,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,1.548,,1.4964,,,,,,,,,,,,,,1.5222,1.4964,1.548,,,,,,,
183,Lípa,BARL,AZP,0,0.0,0.0,straw ,,,,1.1438000000000001,,1.1094,,,,,,1.1266,,0.9255381035485747,,,,,,1.0763345258871437,0.9255381035485747,1.1438000000000001,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
184,Lípa,BARL,AZP,0,0.0,0.0,straw ,,,,1.1438000000000001,,1.1094,,,,,,1.1266,,0.9255381035485747,,,,,,1.0763345258871437,0.9255381035485747,1.1438000000000001,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
185,Lípa,BARL,AZP,0,0.0,0.0,straw ,,,,1.1438000000000001,,1.1094,,,,,,1.1266,,0.9255381035485747,,,,,,1.0763345258871437,0.9255381035485747,1.1438000000000001,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
186,Lípa,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.5136,,1.1524,,,,,,1.3674,,1.0756253635834787,,,,,,1.2772563408958697,1.0756253635834787,1.5136,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
187,Lípa,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.5136,,1.1524,,,,,,1.3674,,1.0756253635834787,,,,,,1.2772563408958697,1.0756253635834787,1.5136,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
188,Lípa,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.5136,,1.1524,,,,,,1.3674,,1.0756253635834787,,,,,,1.2772563408958697,1.0756253635834787,1.5136,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
189,Lípa,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,4.2741999999999996,,2.4768,,,,,,2.9498,,3.00174520069808,,,,,,3.17563630017452,2.4768,4.2741999999999996,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
190,Lípa,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,4.2741999999999996,,2.4768,,,,,,2.9498,,3.00174520069808,,,,,,3.17563630017452,2.4768,4.2741999999999996,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
191,Lípa,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,4.2741999999999996,,2.4768,,,,,,2.9498,,3.00174520069808,,,,,,3.17563630017452,2.4768,4.2741999999999996,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
192,Pusté Jakartice,BARL,AZP,0,0.0,0.0,straw ,,,,1.4103999999999999,,1.9866,,,,,,2.0984,,2.242636767676767,,,,,,1.934509191919192,1.4103999999999999,2.242636767676767,loam,49.98,17.95,29745.0,40.0,40.0,20.0
193,Pusté Jakartice,BARL,AZP,0,0.0,0.0,straw ,,,,1.4103999999999999,,1.9866,,,,,,2.0984,,2.242636767676767,,,,,,1.934509191919192,1.4103999999999999,2.242636767676767,loam,49.98,17.95,29745.0,40.0,40.0,20.0
194,Pusté Jakartice,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.2211999999999998,,2.8207999999999998,,,,,,2.2962,,2.515022222222222,,,,,,2.2133055555555554,1.2211999999999998,2.8207999999999998,loam,49.98,17.95,29745.0,40.0,40.0,20.0
195,Pusté Jakartice,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.2211999999999998,,2.8207999999999998,,,,,,2.2962,,2.515022222222222,,,,,,2.2133055555555554,1.2211999999999998,2.8207999999999998,loam,49.98,17.95,29745.0,40.0,40.0,20.0
196,Pusté Jakartice,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,2.5627999999999997,,4.7299999999999995,,,,,,3.0616,,3.631111111111111,,,,,,3.496377777777778,2.5627999999999997,4.7299999999999995,loam,49.98,17.95,29745.0,40.0,40.0,20.0
197,Pusté Jakartice,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,2.5627999999999997,,4.7299999999999995,,,,,,3.0616,,3.631111111111111,,,,,,3.496377777777778,2.5627999999999997,4.7299999999999995,loam,49.98,17.95,29745.0,40.0,40.0,20.0
198,Sedlec,BARL,AZP,0,0.0,0.0,straw ,,,,0.8428,,2.2618,,,,,,,,,,,,,,1.5523,0.8428,2.2618,,,,,,,
199,Sedlec,BARL,AZP,FYM.,0.0,10.0,straw ,,,,0.8944,,2.2274,,,,,,,,,,,,,,1.5609,0.8944,2.2274,,,,,,,
200,Sedlec,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,1.1008,,3.9646000000000003,,,,,,,,,,,,,,2.5327,1.1008,3.9646000000000003,,,,,,,
201,Staňkov,BARL,AZP,0,0.0,0.0,straw ,,,,0.7223999999999999,,0.46440000000000003,,,,,,2.6401999999999997,,1.6532537313432836,,,,,,1.3700634328358208,0.46440000000000003,2.6401999999999997,loam,49.55,13.06,23179.0,40.0,40.0,20.0
202,Staňkov,BARL,AZP,0,0.0,0.0,straw ,,,,0.7223999999999999,,0.46440000000000003,,,,,,2.6401999999999997,,1.6532537313432836,,,,,,1.3700634328358208,0.46440000000000003,2.6401999999999997,loam,49.55,13.06,23179.0,40.0,40.0,20.0
203,Staňkov,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.032,,0.4386,,,,,,4.558,,1.4992238805970148,,,,,,1.8819559701492536,0.4386,4.558,loam,49.55,13.06,23179.0,40.0,40.0,20.0
204,Staňkov,BARL,AZP,FYM.,0.0,10.0,straw ,,,,1.032,,0.4386,,,,,,4.558,,1.4992238805970148,,,,,,1.8819559701492536,0.4386,4.558,loam,49.55,13.06,23179.0,40.0,40.0,20.0
205,Staňkov,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,,,,3.5002,,0.9116000000000001,,,,,,7.4218,,3.83020895522388,,,,,,3.91595223880597,0.9116000000000001,7.4218,loam,49.55,13.06,23179.0,40.0,40.0,20.0
